game_date,player_name,player_id,rolling_mins,min,pos,pts,ast,reb,fg3m,ftr,reb_rate,ast_rate,fg3_rate,usage_percentage,rolling_pts,rolling_usg,rolling_ast,rolling_reb,rolling_fg3m,rolling_dfs,fan_pts,rolling_max_pts,rolling_min_pts,rolling_max_ast,rolling_min_ast,rolling_max_dfs,rolling_min_dfs,rolling_max_reb,rolling_min_reb,rolling_max_fg3m,rolling_min_fg3m,rolling_sd_dfs,rolling_sd_pts,rolling_sd_ast,rolling_sd_reb,rolling_sd_fg3m,rolling_fg3_rate,rolling_max_fg3_rate,rolling_min_fg3_rate,current_pts,current_usg,current_ast,current_reb,current_3s,current_dfs,current_mins,current_fg3_rate,prev_game_date,ppm,days_rest
2024-10-18,Lindy Waters III,1630322,14.5,9,Forward,4,0,2,0,0,13.968253968254,0,0.4,0.291215403128761,7,0.216884185379012,0.75,4.5,0.75,17.25,8,13,2,2,0,31,8,7,2,3,0,8.55569985448298,4.39317652729776,0.894427190999916,2.12132034355964,1.6431676725155,0.716666666666667,right,0.4,8.25,0.193516064011701,0.75,4.5,1.5,20.25,15.25,0.633333333333333,2024-10-15,0.540983606557377,2
2024-10-18,Lonzo Ball,1628366,,15,Guard,11,3,3,3,0,9.58558558558559,4.24219871351869,0.777777777777778,0.249343832020997,,,,,,,23,,,,,,,,,,,,,,,,0.756944444444445,,,,,,,,,,,2024-10-16,,1
2024-10-18,Marcus Smart,203935,,23,Guard,5,5,1,1,0,2.3888055972014,5.59142803668351,0.5,0.111216243465852,,,,,,,17,,,,,,,,,,,,,,,,0.448863636363636,right,0.25,,,,,,,,0.46969696969697,2024-10-10,,7
2024-10-18,Marvin Bagley III,1628963,15.75,18,Forward,7,4,7,1,0,25.2252252252252,4.80480480480481,0.166666666666667,0.216138328530259,6.75,0.213001538521203,1.75,5,0.5,18,27,,,,,,,,,,,,,,,,0.227380952380952,right,0,,,,,,,,0.127380952380952,2024-10-14,,3
2024-10-18,Maxwell Lewis,1641721,12.75,33,Forward,6,0,6,0,0.2,11.3341204250295,0,0.3,0.152112676056338,4.25,0.120884884587971,0.5,2,0.25,9,13,9,0,2,0,13,0,6,0,1,0,5.31977443130815,3.97492138287036,0.894427190999916,2.48997991959775,0.447213595499958,,,,2.75,0.0828567155738861,0.75,0.75,0.25,7.5,7,,2024-10-17,0.392857142857143,0
2024-10-18,Micah Potter,1630695,,10,Center,5,1,2,1,0,9.56,3.66452008586323,0.666666666666667,0.164543889845095,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,Mikal Bridges,1628969,25.75,32,Guard-Forward,8,3,3,0,0.333333333333333,6.05574324324324,2.33383243278432,0.833333333333333,0.205208333333333,10.75,0.184614534351789,1.5,3.25,0.5,20.5,11,,,,,,,,,,,,,,,,0.496357808857809,right,0.25,,,,,,,,0.5247668997669,2024-10-13,,4
2024-10-18,Miles Norris,1641936,,6,,6,1,2,2,0,18.3141762452107,4.57679050172348,1,0.213164466642883,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,Moritz Wagner,1629021,,9,Forward-Center,0,2,2,0,,11.3475177304965,5.07936507936508,,0.0477554918815664,,,,,,,6,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-09,,8
2024-10-18,Moses Moody,1630541,21.5,18,Guard,14,0,4,0,0.444444444444444,13.968253968254,0,0.333333333333333,0.309659045326915,18,0.312637787136822,1.25,3.5,2.25,27.25,19,23,9,3,0,40,19,5,1,5,0,8.8994381845148,5.71839138219832,1.51657508881031,1.58113883008419,1.78885438199983,0.533008658008658,right,0.3333333,16.75,0.291223820086269,2,2.75,2.75,28.75,22,0.497294372294372,2024-10-15,0.761363636363636,2
2024-10-18,Nassir Little,1629642,,31,Forward-Guard,15,3,4,4,0.571428571428571,7.11902113459399,2.33652441992536,0.714285714285714,0.156812196504173,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-13,,4
2024-10-18,Noah Clowney,1641730,20.25,21,Forward-Center,11,3,5,0,0.363636363636364,13.5487528344671,3.77487627671896,0.363636363636364,0.304315930647794,9,0.219005879925951,2.75,4.5,0.25,23,23,,,,,,,,,,,,,,,,0.465909090909091,right,0.2857143,,,,,,,,0.412337662337662,2024-10-16,,1
2024-10-18,OG Anunoby,1628384,23.5,27,Forward-Guard,14,3,4,2,0.857142857142857,9.56956956956957,2.8262840474595,0.571428571428571,0.17962962962963,10.5,0.182972258301904,1.25,4.75,1.25,27.75,40,,,,,,,,,,,,,,,,0.522893772893773,right,0.3333333,,,,,,,,0.550671550671551,2024-10-13,,4
2024-10-18,Ochai Agbaji,1630534,24.75,22,Guard,16,2,6,1,0.272727272727273,15.5844155844156,2.10896309314587,0.545454545454545,0.262551566080978,10.75,0.167196123183873,2.75,4.75,0.5,26.25,33,16,5,5,1,33,12,6,0,1,0,9.34344690143846,5.31977443130815,1.51657508881031,2.28035085019828,0.547722557505166,0.255050505050505,right,0,9,0.153907466772443,2.75,3.25,0.5,21,23.5,0.277272727272727,2024-10-15,0.382978723404255,2
2024-10-18,Oscar Tshiebwe,1631131,,3,Forward-Center,0,0,2,0,,31.8666666666667,0,,0,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,Paolo Banchero,1631094,,24,Forward,21,3,6,1,0.384615384615385,12.7659574468085,3.09278350515464,0.153846153846154,0.308022922636103,,,,,,,44,,,,,,,,,,,,,,,,0.16025641025641,right,0,,,,,,,,0.193223443223443,2024-10-09,,8
2024-10-18,Patrick Baldwin Jr.,1631116,13.5,17,Forward,8,0,2,2,0.285714285714286,7.63116057233704,0,0.857142857142857,0.225800983217494,7,0.19985531890034,0.25,1.75,1.25,14.75,15,8,3,2,0,17,14,3,1,2,0,1.09544511501033,2.16794833886788,0.894427190999916,1,1,0.489285714285714,right,0,5.75,0.193011138836393,0.75,2,0.75,15.25,12.5,0.572619047619048,2024-10-14,0.46,3
2024-10-18,Patrick Williams,1630172,19.25,20,Forward,10,3,6,2,0,14.3783783783784,3.13728573675106,0.625,0.149606299212598,7.25,0.207014915931162,1.5,4.25,1,16,33,,,,,,,,,,,,,,,,0.515016233766234,right,0.3636364,,,,,,,,0.535218253968254,2024-10-16,,1
2024-10-18,Patty Mills,201988,,10,Guard,0,0,1,0,0,4.78,0,1,0.0822719449225473,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-15,,2
2024-10-18,Precious Achiuwa,1630173,22,14,Forward,6,0,4,0,0.5,18.4555984555985,0,0,0.145238095238095,8,0.170809357049411,1.25,7.75,0.5,25.5,20,20,2,3,0,55,9,16,4,2,0,18.6895692834265,7.73304597167248,1.34164078649987,4.96990945591567,0.894427190999916,,,,10.25,0.169858043322198,1.75,8,0.75,30.5,26.75,,2024-10-15,0.383177570093458,2
2024-10-18,Rayan Rupert,1641712,25.5,22,Guard-Forward,20,2,4,1,0.0714285714285714,8.76363636363636,2.03538701912926,0.357142857142857,0.277492646028856,10,0.181595363427342,2,3.5,0.5,19.75,33,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,0.412202380952381,2024-10-16,,1
2024-10-18,Reggie Jackson,202704,9,14,Guard,7,3,2,1,0,7.29483282674772,6.87022900763359,0.4,0.144106062061677,2.25,0.189395354628882,2,1.25,0.25,7.25,19,15,0,3,0,28,1,2,0,3,0,11.7175082675456,6.37965516309463,1.22474487139159,1,1.30384048104053,,,,4.25,0.247300858739927,1.75,0.75,0.75,9.5,7.75,0.6,2024-10-16,0.548387096774194,1
2024-10-18,Richaun Holmes,1626158,,6,Forward,0,1,1,0,0,10.8108108108108,3.47826086956522,0,0.0720461095100865,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-14,,3
2024-10-18,Ricky Council IV,1641741,19.25,21,Guard,13,0,1,0,1.71428571428571,2.43161094224924,0,0.428571428571429,0.25516380055721,9,0.214917873172702,1,3.25,1.25,13.75,7,13,5,3,0,18,7,5,1,2,0,4.18330013267038,3.11448230047949,1.14017542509914,1.48323969741913,0.836660026534076,0.513392857142857,right,0.4285714,7,0.214044840160762,1.75,3.75,1.5,15.75,17.25,0.575892857142857,2024-10-16,0.405797101449275,1
2024-10-18,Sam Merrill,1630241,,17,Guard,6,2,2,2,0,5.59618441971383,2.77573336137104,1,0.158371040723982,,,,,,,13,,,,,,,,,,,,,,,,0.9375,,,,,,,,,,,2024-10-08,,9
2024-10-18,Santi Aldama,1630583,20.75,23,Forward-Center,19,2,7,5,0.181818181818182,16.7216391804098,2.34130094043887,0.636363636363636,0.220208162062387,11.5,0.193066802800245,2.75,5.5,2.75,30,43,,,,,,,,,,,,,,,,0.627840909090909,right,0.5,,,,,,,,0.752840909090909,2024-10-14,,3
2024-10-18,Scoot Henderson,1630703,27.5,24,Guard,6,2,3,0,0.153846153846154,6.025,1.7389422036222,0.384615384615385,0.230231124807396,14.75,0.273456098502451,4.5,4,0.75,27.75,11,,,,,,,,,,,,,,,,0.302503052503053,right,0.2142857,,,,,,,,0.276862026862027,2024-10-16,,1
2024-10-18,Scottie Barnes,1630567,25.25,26,Forward-Guard,21,3,6,3,0.333333333333333,13.1868131868132,2.67459138187221,0.5,0.213471234647705,18.25,0.296681207165403,4,6,2,39,53,,,,,,,,,,,,,,,,0.338521772345302,right,0.1,,,,,,,,0.318067226890756,2024-10-15,,2
2024-10-18,Shake Milton,1629003,16,9,Guard,4,2,0,0,0.666666666666667,0,5.7514137889544,0.333333333333333,0.219869547185462,10.5,0.208095196134464,2.25,1.5,1.25,21,11,,,,,,,,,,,,,,,,0.444444444444444,right,0,,,,,,,,0.265873015873016,2024-10-16,,1
2024-10-18,Svi Mykhailiuk,1629004,,14,Guard-Forward,9,1,3,1,0.333333333333333,10.2428571428571,2.63128922162281,0.5,0.202153921809688,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-12,,5
2024-10-18,Talen Horton-Tucker,1629659,17.25,13,Guard,9,0,2,1,0.25,7.37352737352737,0,0.375,0.284251968503937,14.25,0.319764609853203,2,3.5,1.75,25.5,10,17,8,5,0,36,10,6,2,2,0,10.1636607578175,4.18330013267038,1.92353840616713,1.67332005306815,0.894427190999916,,right,NaN,14,0.308312159191511,2.75,4,1.5,29.25,18.25,0.302083333333333,2024-10-16,0.767123287671233,1
2024-10-18,Taylor Hendricks,1641707,26.5,19,Forward,1,0,0,0,0.666666666666667,0,0,1,0.105654497690008,6.25,0.140370874282609,0.75,4.75,0.75,16.25,1,13,1,2,0,28,1,8,0,2,0,10.8535708409721,5.24404424085076,1,3.04959013639538,1,0.720238095238095,right,0.5,8.5,0.139845728049064,1.25,5.5,1.25,22.75,27.5,0.745879120879121,2024-10-15,0.309090909090909,2
2024-10-18,Thomas Bryant,1628418,10.25,14,Center-Forward,3,2,2,0,0.25,7.88177339901478,3.40184266477675,0.75,0.19014812263176,5.5,0.188221331394325,0.75,1.25,0,11.75,11,9,3,2,0,14,11,7,0,1,0,1.6431676725155,2.30217288664427,0.894427190999916,2.70185121722126,0.447213595499958,0.3125,right,0,6,0.291878924927524,0.25,2.5,0.25,12.5,8.5,0.4125,2024-10-16,0.705882352941177,1
2024-10-18,Torrey Craig,1628470,,8,Forward,3,0,0,1,0,0,0,1,0.187007874015748,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16,,1
2024-10-18,Toumani Camara,1641739,27.5,22,Forward,8,1,5,0,0.444444444444444,10.9545454545455,0.950015767896563,0.222222222222222,0.23225661857403,13.75,0.212066032710934,2.25,6.25,1,33,24,,,,,,,,,,,,,,,,0.313888888888889,right,0.2,,,,,,,,0.280555555555556,2024-10-16,,1
2024-10-18,Trayce Jackson-Davis,1631218,22,20,Forward,12,5,1,0,0.111111111111111,3.14285714285714,5.03160345974717,0,0.228021660649819,7,0.130760098648582,3,6.25,0,31,36,12,2,5,1,50,15,10,1,0,0,13.3154046127033,5.01996015920445,1.48323969741913,3.89871773792359,0,0,right,0,6,0.108973737873485,2.25,7.5,0,29.25,21.75,0,2024-10-15,0.275862068965517,2
2024-10-18,Ty Jerome,1629660,16.25,12,Guard-Forward,3,1,1,1,0,3.96396396396396,1.95035460992908,1,0.0961538461538461,7.75,0.223122024892744,3,3,1,16,6,,,,,,,,,,,,,,,,0.446428571428571,right,0.1666667,,,,,,,,0.529761904761905,2024-10-16,,1
2024-10-18,Tyrese Maxey,1630178,18.25,5,Guard,0,1,0,0,0,0,6,0,0.0806993947545393,10.5,0.241913762713977,3.75,0.75,1.75,18.75,1,21,0,7,1,31,1,2,0,4,0,12.136721138759,8.08084154033477,2.40831891575846,0.836660026534076,1.78885438199983,0.381586856341415,right,0,14.25,0.297194457710052,4.25,1,2.75,25.5,20,0.376152073732719,2024-10-16,0.7125,1
2024-10-18,Walker Kessler,1631117,22,12,Center,2,2,6,0,1,23.9,5.85712535228526,0,0.235846242111302,7,0.135822720891382,1.5,9.75,0,36,11,10,2,2,1,53,11,15,6,0,0,17.2133668990119,3.11448230047949,0.547722557505166,3.67423461417477,0,0,right,0,8,0.10994088249389,1.25,9.75,0,38,23.5,0,2024-10-15,0.340425531914894,2
2024-10-18,Wendell Carter Jr.,1628976,,21,Center-Forward,10,1,7,0,0,17.0212765957447,1.15107913669065,0.375,0.163733115022513,,,,,,,31,,,,,,,,,,,,,,,,0.398511904761905,,,,,,,,,,,2024-10-07,,10
2024-10-18,Zach LaVine,203897,24.5,28,Guard,18,3,6,2,0.285714285714286,10.2702702702703,2.26460071513707,0.5,0.223875140607424,18,0.220615039996763,3.25,3.25,2.75,35.25,37,,,,,,,,,,,,,,,,0.456283422459893,right,0.4,,,,,,,,0.481283422459893,2024-10-16,,1
2024-10-18,Ziaire Williams,1630533,24.25,26,Forward,12,2,8,2,0,17.5091575091575,2.03360987024037,0.333333333333333,0.155960429119574,10,0.184127069218914,1.5,6.5,0.75,32.5,51,,,,,,,,,,,,,,,,0.33531746031746,right,0.2222222,,,,,,,,0.430555555555556,2024-10-16,,1
2024-10-17,A.J. Lawson,1630639,,8,Guard,2,0,1,0,Inf,6.66666666666667,0,,0.0754285714285714,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-10,,6
2024-10-17,AJ Green,1631260,15.25,16,Guard,3,3,1,1,0,3.33333333333333,5.23255813953488,1,0.138632162661738,3.75,0.125739065866888,1.5,1.75,1,9.25,9,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-14,,2
2024-10-17,Aaron Gordon,203932,21.75,23,Forward,5,5,4,0,1,9.52569169960474,5.2946087262182,0.333333333333333,0.196352052927393,8.75,0.224581600334321,4,4.25,0.75,23.5,15,,,,,,,,,,,,,,,,0.279166666666667,right,0.08333333,,,,,,,,0.272916666666667,2024-10-15,,1
2024-10-17,Aaron Holiday,1628988,9.25,7,Guard,6,0,0,1,4,0,0,1,0.270019854401059,6,0.257006261658801,0.5,1.25,0.5,8.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,2024-10-15,,1
2024-10-17,Aaron Nesmith,1630174,,20,Guard-Forward,4,0,1,0,0,2.71428571428571,0,0.285714285714286,0.164654905601981,,,,,,,4,,,,,,,,,,,,,,,,0.433928571428571,right,0.2,,,,,,,,0.533928571428571,2024-10-10,,6
2024-10-17,Aaron Wiggins,1630598,19.75,19,Guard,3,4,6,0,0.4,14.9452840020844,5.6698890931736,0.2,0.158794785127958,8.25,0.190382153567616,2.5,3.75,0.75,23.75,23,,,,,,,,,,,,,,,,0.31984126984127,right,0.2,,,,,,,,0.35952380952381,2024-10-15,,1
2024-10-17,Alex Caruso,1627936,16,14,Guard,5,1,1,0,0.333333333333333,3.38048090523338,1.9716218445801,0,0.107753604193971,4.75,0.121226266542247,2.25,1.75,0.25,16.5,13,,,,,,,,,,,,,,,,0.375,right,0,,,,,,,,0.35,2024-10-15,,1
2024-10-17,Alex Len,203458,14.75,13,Center,1,0,9,0,0.666666666666667,37.4935177182368,0,0.333333333333333,0.183883525381501,4.25,0.155903529197577,0.5,5.25,0.25,12.5,14,13,0,5,0,44,5,9,2,1,0,15.0897316079512,5.7706152185014,2.19089023002066,3,0.447213595499958,0.458333333333333,right,0,6.5,0.14661159198971,1.75,5.25,0.25,20,16.75,0.333333333333333,2024-10-15,0.388059701492537,1
2024-10-17,Alperen Sengun,1630578,24,25,Center,21,2,10,0,0.583333333333333,20.6451612903226,1.72413793103448,0.0833333333333333,0.303057577763071,16.75,0.234311275436861,2.75,7.25,0.5,37.5,39,,,,,,,,,,,,,,,,0.135052447552448,right,0.08333333,,,,,,,,0.168019480519481,2024-10-15,,1
2024-10-17,Amen Thompson,1641708,22.25,20,Guard-Forward,18,2,6,1,0.333333333333333,15.4838709677419,2.1505376344086,0.166666666666667,0.273196558570483,12.5,0.218157117090975,2,5.25,0.5,30.5,42,,,,,,,,,,,,,,,,0.212121212121212,right,0.08333333,,,,,,,,0.170454545454545,2024-10-15,,1
2024-10-17,Amir Coffey,1629599,18.5,22,Guard-Forward,18,1,2,3,0.5,4.90296220633299,1.15384615384615,0.6,0.27006751687922,9.5,0.216355581372401,0.5,2,1,14.75,28,18,4,1,0,28,7,3,1,3,0,8.23407554009556,5.33853912601566,0.547722557505166,0.836660026534076,1.22474487139159,0.4875,right,0.25,6.75,0.221052867006355,0.25,1.75,0.5,11,15.25,0.420833333333333,2024-10-14,0.442622950819672,2
2024-10-17,Andre Jackson Jr.,1641748,11.25,13,Guard,0,0,2,0,0,8.2051282051282,0,0,0.102374520119437,1.75,0.246054791516405,0.5,3.25,0.25,6.25,6,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-14,,2
2024-10-17,Andrew Nembhard,1629614,17.5,23,Guard-Forward,8,3,3,0,0.666666666666667,7.08074534161491,3.0121164081078,0.166666666666667,0.138882833420801,7.75,0.179632830204208,2.75,2,0.75,17.5,21,,,,,,,,,,,,,,,,0.364583333333333,right,0.1666667,,,,,,,,0.385416666666667,2024-10-14,,2
2024-10-17,Anthony Davis,203076,25,33,Forward-Center,35,4,10,4,0.285714285714286,15.2958152958153,3.17222804129882,0.321428571428571,0.402921285442775,21.75,0.314666283254254,2.5,9.5,1.25,50.5,68,,,,,,,,,,,,,,,,0.13082298136646,right,0,,,,,,,,0.202251552795031,2024-10-15,,1
2024-10-17,Austin Reaves,1630559,22.25,21,Guard,18,2,8,1,0.416666666666667,19.2290249433107,2.40526435216701,0.333333333333333,0.285244311032277,14,0.254101146908479,4.5,5.5,1.25,34.5,39,,,,,,,,,,,,,,,,0.505952380952381,right,0.3333333,,,,,,,,0.535119047619048,2024-10-15,,1
2024-10-17,Ben Sheppard,1641767,22,28,Guard,14,1,1,2,0.2,1.93877551020408,0.842572062084257,0.6,0.174651810584958,9,0.161186667507932,1.75,1.75,1.5,19.5,27,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-14,,2
2024-10-17,Bennedict Mathurin,1631097,21.75,19,Guard-Forward,8,3,3,1,0.4,8.57142857142857,3.70697263901147,0.4,0.19238625812442,13.25,0.236958736254658,2.25,2.25,2,20.75,21,,,,,,,,,,,,,,,,0.414903846153846,right,0.375,,,,,,,,0.485416666666667,2024-10-14,,2
2024-10-17,Blake Wesley,1631104,19.25,21,Guard,3,5,4,0,0.4,9.8310291858679,5.63777307963354,0.2,0.15495034903156,4,0.131802193206221,4.5,3.5,0,19.25,13,6,2,7,4,32,10,5,2,1,0,9.62808392152873,1.6431676725155,1.22474487139159,1.14017542509914,0.447213595499958,0.175,right,0,4,0.11809589505972,5,3.5,0.25,23.25,18.25,0.216666666666667,2024-10-15,0.219178082191781,1
2024-10-17,Bol Bol,1629626,17.25,9,Center-Forward,6,1,2,1,1,11.1322751322751,2.61717583839188,0.333333333333333,0.203219575016098,6,0.17164108632617,1.25,5,1.25,17,12,14,0,2,1,35,3,8,2,4,0,11.8953772533703,5.58569601750758,0.447213595499958,3.03315017762062,1.73205080756888,,,,4.5,0.128974745476144,1.25,6,1,17,18,,2024-10-13,0.25,3
2024-10-17,Bones Hyland,1630538,,26,Guard,10,3,6,1,0.153846153846154,12.4459809853068,2.87539936102236,0.538461538461538,0.292226902879566,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,,5
2024-10-17,Bradley Beal,203078,21.75,30,Guard,13,4,4,1,0.333333333333333,6.67936507936508,3.07620328674191,0.4,0.313296844816484,13.25,0.287456446007194,2.25,3,1.5,21.25,15,,,,,,,,,,,,,,,,0.432142857142857,right,0.4,,,,,,,,0.436111111111111,2024-10-11,,5
2024-10-17,Brandon Boston Jr.,1630527,7,9,Guard,4,1,2,0,0,11.4695340501792,2.74442538593482,0.25,0.183528332186281,2.75,0.147514338140172,0.5,1,0.25,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-12,,4
2024-10-17,Brandon Miller,1641706,23.75,18,Forward,20,1,0,5,0.3,0,1.53721682847896,0.7,0.322784895939258,18.75,0.268469923618957,2,3.25,4.5,33.25,26,26,7,3,1,48,15,5,0,6,1,13.538833036861,7.73304597167248,0.836660026534076,2.07364413533277,2.16794833886788,,,,16.75,0.24445925303288,2.5,4.5,4,34,24.5,0.591346153846154,2024-10-15,0.683673469387755,1
2024-10-17,Braxton Key,1630296,,11,Forward,9,0,3,1,2,14.708886618999,0,0.333333333333333,0.312623610448067,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,Cam Reddish,1629629,15.5,30,Forward-Guard,4,0,5,0,0,8.41269841269841,0,0.666666666666667,0.084368035657434,2.5,0.0933032991030885,0.5,2.25,0.5,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.678030303030303,2024-10-15,,1
2024-10-17,Cam Whitmore,1641715,18.25,13,Forward,0,2,1,0,0,3.97022332506204,3.07692307692308,0.666666666666667,0.122180929593239,9.5,0.25063488586138,2.25,2,0.75,16.25,1,,,,,,,,,,,,,,,,0.383928571428571,right,0.25,,,,,,,,0.450595238095238,2024-10-15,,1
2024-10-17,Cason Wallace,1641717,22.25,22,Guard,5,3,6,1,0,12.9072907290729,3.7107959838526,0.333333333333333,0.179399499582986,6.75,0.155703182602897,2,4.75,0.75,24,22,,,,,,,,,,,,,,,,0.33495670995671,right,0.1428571,,,,,,,,0.386904761904762,2024-10-15,,1
2024-10-17,Charles Bassey,1629646,,13,Center-Forward,10,1,5,0,0,19.8511166253102,1.97938144329897,0,0.254116152257928,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-15,,1
2024-10-17,Charlie Brown Jr.,1629718,12.5,20,Guard,9,2,2,1,0.4,5.42857142857143,2.63340263340263,0.6,0.119286150091519,5.75,0.161264351967739,1,1.25,0.75,15.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-15,,1
2024-10-17,Chet Holmgren,1631096,14.5,16,Center-Forward,15,2,4,0,0.8,11.8316831683168,3.6198409693298,0.2,0.397967889908257,10.75,0.330782066577118,1.25,4.5,0.75,23.25,28,,,,,,,,,,,,,,,,0.282638888888889,right,0.2,,,,,,,,0.320337301587302,2024-10-15,,1
2024-10-17,Chris Livingston,1641753,,5,Forward,2,0,0,0,0,0,0,0,0.088724584103512,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-10,,6
2024-10-17,Christian Braun,1631128,26.75,27,Guard,11,0,6,1,2,12.1717171717172,0,0.5,0.133936049469688,9.25,0.175553292631021,1.75,4.5,0.5,18,26,11,5,3,0,26,10,6,3,1,0,6.61059755241536,2.60768096208106,1.4142135623731,1.14017542509914,0.547722557505166,0.320833333333333,right,0.1666667,7.75,0.186947036184198,2.5,4.25,0.25,17.5,23.25,0.3625,2024-10-15,0.333333333333333,1
2024-10-17,Cody Martin,1628998,,8,Forward,5,0,4,1,0.333333333333333,27.1428571428571,0,0.666666666666667,0.225183038438072,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,Colby Jones,1641732,15.75,16,Guard,4,1,1,1,0.5,3.38483146067416,2.04949400459223,0.75,0.12399628879892,2.25,0.143557678443051,2,1.5,0.25,6.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-13,,3
2024-10-17,Cole Swider,1631306,16,12,Forward,6,0,4,2,0,18.0952380952381,0,0.833333333333333,0.240121737336222,7.75,0.215232004544051,1.25,3.75,1.75,17.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-14,,2
2024-10-17,Collin Gillespie,1631221,12.5,9,Guard,5,3,0,1,0,0,7.85152751517564,0.6,0.235207841453817,8.25,0.294481620836008,2.75,1.25,1.25,17.75,14,12,5,6,0,35,7,4,0,2,1,11.7770964163498,3.08220700148449,2.38746727726266,2.04939015319192,0.447213595499958,,,,10,0.309548126103033,3.25,2.25,1.25,21.75,13,0.582142857142857,2024-10-13,0.769230769230769,3
2024-10-17,D'Angelo Russell,1626156,26.5,31,Guard,9,10,1,0,0.555555555555556,1.62826420890937,7.71582471975542,0.555555555555556,0.193230017150897,8.75,0.189076840355246,5.5,2.75,1,22.5,20,14,6,10,2,31,12,7,0,2,0,7.3143694191639,4.02492235949962,3.16227766016838,2.77488738510232,1.09544511501033,0.559722222222222,right,0.3,10,0.212548111727345,3.75,2.5,1.5,23.75,23.75,0.509722222222222,2024-10-15,0.421052631578947,1
2024-10-17,Daishen Nix,1630227,12,22,Guard,17,5,4,2,0.636363636363636,9.95867768595041,4.93771512866743,0.363636363636364,0.257713799461069,7,0.225532293626352,1.25,1.5,0.75,11.25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-13,,3
2024-10-17,Daniel Gafford,1629655,15.25,17,Forward-Center,11,3,4,0,0.6,12.5490196078431,4.48877805486284,0,0.196840336134454,8,0.183841564169078,1.5,5,0,28,32,,,,,,,,,,,,,,,,0,right,0,,,,,,,,0,2024-10-14,,2
2024-10-17,David Roddy,1631223,20.75,28,Forward,9,4,12,1,0,20.2828854314003,3.62890980868509,0.2,0.170430235322082,9.25,0.198477062814571,1.75,5.75,1,21.5,39,,,,,,,,,,,,,,,,0.341666666666667,right,0.2,,,,,,,,0.3,2024-10-16,,0
2024-10-17,DeMar DeRozan,201942,28.75,25,Guard-Forward,9,1,1,1,0.375,2.16629213483146,1.33688356354357,0.125,0.200345479082321,12.5,0.214708853322249,4,2.25,0.5,24.75,8,17,8,6,1,40,8,3,0,1,0,14.3770650690605,4.18330013267038,2.30217288664427,1.30384048104053,0.547722557505166,0.138194444444444,right,0.06666667,14,0.222428499512381,4,2,0.5,29,26.25,0.100694444444444,2024-10-15,0.533333333333333,1
2024-10-17,Delon Wright,1626153,,8,Guard,3,3,0,1,0,0,10.6508875739645,0.666666666666667,0.166358595194085,,,,,,,9,,,,,,,,,,,,,,,,,right,NaN,,,,,,,,,2024-10-14,,2
2024-10-17,Dereck Lively II,1641726,18,17,Center,10,0,9,0,0.5,28.2352941176471,0,0,0.158117647058824,8.5,0.162086878607444,2,5.5,0,29.75,39,,,,,,,,,,,,,,,,0.0625,right,0,,,,,,,,0.0625,2024-10-14,,2
2024-10-17,Devin Booker,1626164,,27,Guard,22,2,3,3,0.166666666666667,5.56613756613757,1.77576719219473,0.388888888888889,0.318628222556104,,,,,,,31,,,,,,,,,,,,,,,,0.470543345543346,right,0.3888889,,,,,,,,0.476495726495727,2024-10-08,,8
2024-10-17,Dillon Brooks,1628415,,26,Guard-Forward,12,4,7,2,0,13.8957816377171,3.2,0.7,0.167998778190704,,,,,,,34,,,,,,,,,,,,,,,,0.567857142857143,right,0.5,,,,,,,,0.581746031746032,2024-10-15,,1
